date,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,R_13,R_14,R_15,R_16,R_17,R_18,R_19,R_20,R_21,R_22,R_23,R_24,R_25,R_26,R_27,R_28,R_29,R_30,R_31,R_32,R_33,R_34,R_35,R_36,R_37
2008-09-08,-1.4071779,0.018135358,-1.7910976,-3.4916713,0.5593448,-5.1673946,-2.4409232,-4.292778,0.14026944,-2.8894413,-1.8381525,8.936208,-1.7755423,-2.1331155,-3.5477264,-4.4413013,0.44052082,-5.521082,-1.4606404,-0.6332926,-3.0028389,-1.4646027,-3.7684753,-0.33723256,-2.2567647,-2.3931055,-2.320946,1.9784538,0.39682636,-1.731102,-1.813068,-1.5976204,-3.2183197,-2.0917394,-1.3921627,-1.0415026,-1.3585362
2008-09-09,0.2745586,0.9580155,1.0201535,1.3057722,1.0346484,1.1076113,0.0445984,2.1371303,2.03778,0.21706125,0.9628638,-2.28144,0.8515293,-0.3376505,1.8701681,0.8444523,-0.7926928,-0.6793357,1.1101176,0.8697309,-1.6820676,0.7511415,1.9965376,0.6228962,0.7494948,0.71159714,0.25902978,-0.0117647555,1.649392,-0.42221293,0.48896077,1.0159669,0.01058379,1.4185163,-0.0040882137,0.43802604,0.80616814
2008-09-10,0.5991776,0.45396766,0.48231888,2.0875237,6.1262975,-1.4541111,-0.17613013,0.43726218,1.6138914,-0.2742027,0.78715193,4.2442684,-0.12907468,-0.05632331,1.5398474,1.6734256,-1.6172793,1.1300954,0.3219866,0.5760668,-0.59261614,-1.163389,0.8945437,2.0128868,1.212684,1.380691,0.37653005,-1.1575608,3.9364254,0.48187765,1.2782383,0.93586653,0.4920832,0.6143797,-1.1758862,-0.15110736,0.48801318
2008-09-11,1.0080276,1.357636,1.5507563,0.50211805,3.0600522,-0.18407437,1.3817734,3.9470594,2.861066,-0.7453152,1.6527002,1.6986172,1.2380292,0.2226139,1.5409969,2.2624974,-1.1721457,2.6040468,2.1454632,2.457727,-0.75118536,1.5098691,4.671139,1.9600857,1.9006256,1.634082,0.87562335,-2.515541,5.4842277,1.0195328,2.372545,0.72989273,1.0751606,2.1053658,0.8522165,-0.22306046,1.76187
2008-09-12,0.91414845,0.6120934,-1.3487988,-0.59365255,-3.3603036,-0.6970036,0.12807995,-0.87668365,-0.7285436,0.28923604,0.39541653,-3.9994888,0.8159574,0.11313391,-0.26946005,1.1195245,-0.17208879,0.2880316,0.5883423,0.8232189,0.8054385,0.4947242,0.001959501,-0.09662802,-0.66688186,1.3609413,0.1758261,-1.1159066,-2.265661,-0.4891955,-0.20824724,0.6653275,-0.934846,0.92619556,0.6806703,-1.9967065,-1.2872
2008-09-16,4.4220014,4.197782,-0.1301461,1.5635495,-5.2679505,2.9991353,2.3158457,1.6896487,4.286778,3.794206,2.7953742,2.0170708,3.7874134,3.413107,4.3802147,3.160364,-3.173486,1.1194185,2.643785,4.0031195,2.080418,1.1293067,2.0720577,4.093641,-0.08784344,3.0966218,2.976321,-5.8289027,-0.4563367,2.1224751,3.14604,3.0014465,2.86714,4.166286,2.779874,2.8036258,-1.0314577
2008-09-17,1.5910735,1.6156653,0.3855285,1.6595044,0.13394116,4.742444,1.105332,1.8680737,0.8427477,-1.5187845,0.4528731,-6.5099897,1.6037999,-0.74474865,2.885166,4.2653303,2.557061,1.8106425,1.5769571,2.0033064,3.389246,2.3954632,-1.4358239,1.2994682,-0.035913713,1.783739,0.75534296,-6.283228,0.16077402,1.1731642,1.1083739,1.8375877,1.8355225,1.2446876,2.581152,-0.020578122,-3.0811803
2008-09-18,-2.6630917,-0.6917503,-1.8782624,-3.790199,0.5450037,1.5384213,-0.63422513,1.87962,-5.4636846,0.12385541,-2.213292,-5.93302,-1.3659296,-2.467772,1.2333924,-0.84423774,2.659583,-3.2521093,-1.6603035,-1.5003164,-0.47122476,0.29157746,-3.9874518,-1.7310624,-1.2420701,0.29051107,-1.259483,4.12697,-3.1238937,0.19661058,0.7077692,-0.60068977,-0.4479665,-0.66276175,4.7608275,-2.3516285,-3.3130045
2008-09-19,0.6044903,-0.058948956,-0.060531694,0.6988545,-0.5812158,-0.013073887,-1.5968238,-0.056018744,0.6888435,-0.7794452,0.37938341,-1.1810548,0.28146037,0.108120486,0.86169434,-1.4580381,0.2679128,-0.9419464,0.46901578,-2.2081494,0.62835526,-0.36433747,-0.49196476,0.53160316,-2.1592653,-0.10425899,0.8797195,0.34300134,-2.0220845,1.3189051,-0.63268757,1.1324269,-0.25959453,-0.31795034,-0.2051304,-0.5154323,-3.8431356
2008-09-22,-2.195241,-2.9803798,-4.114845,-2.3564932,1.0506305,-2.1634514,-2.9115217,-2.8219037,-2.3452392,-2.7421331,-2.9106386,-4.072533,-2.1136856,-4.023012,-2.227344,-2.8657854,1.5944827,-2.7680006,-2.6261933,-4.445265,1.4418231,-0.6009348,-1.8897833,-3.7775662,-2.5353734,-2.5547233,-2.9748805,1.8605652,-0.027443124,-4.0781565,-2.6378624,-4.0753655,-4.8294616,-3.9200294,-1.4273477,-2.3126993,-2.9500556
2008-09-23,-0.16527727,-3.48043,-6.368807,-5.906017,-0.80688405,-5.748829,-3.426893,-6.5336633,-3.3648987,-5.2389565,-3.5668538,-6.1497717,-4.689046,-4.347324,-6.3852596,-2.6848917,2.53741,-3.9742193,-4.0891347,-2.3098025,1.3015109,-4.197242,-3.7429068,-4.6507792,-3.3123531,-4.117901,-4.383823,-3.062347,4.485733,-3.980395,-3.9858227,-4.8377986,-6.9607806,-4.079753,-0.40081206,-4.1691475,-4.8542643
2008-09-24,0.5647732,1.0220722,1.8105931,4.6588917,1.9252425,0.8818945,-0.21278009,0.3656261,1.4283458,-0.18866126,1.0457318,4.544922,1.1178125,-0.7714088,2.7026038,1.8110336,1.0568376,0.8790186,1.0407914,-0.06901177,-0.7400953,-0.39998323,3.2776508,2.4464304,2.6256952,0.10490964,-0.087342836,-2.0205002,2.6964598,-0.050539404,-0.18696581,0.75829893,0.80003285,0.793796,-1.3371582,0.6390698,-0.86527675
2008-09-25,-0.1080872,-0.24370092,-2.1965692,-2.3658388,3.2240047,0.5602433,-0.9487654,-2.8850377,0.58061457,0.82303965,-0.13441569,-0.8140515,-1.6844007,-1.3839163,-0.17732182,-1.399509,0.355245,-0.26220995,-0.7490795,-0.43266892,0.43534806,-0.8331129,2.2417846,-2.1850486,-1.284406,-1.0753676,-0.88470244,-0.86968976,4.4745984,-0.99973315,-0.867195,-2.2045567,-0.9131547,-1.1135132,-0.8972043,0.1605225,-0.92355347
2008-09-26,1.9105463,0.46874645,-0.66111696,0.17987274,0.2426011,-1.7523919,-0.033128798,-0.6258774,-0.27573594,5.753795,1.3350616,-2.259843,1.1007152,-0.3406898,2.4691153,0.60265434,-0.6814523,1.1966374,1.1332182,1.5055197,-1.0300056,0.7148083,0.28036883,0.5893023,0.21232723,-0.059926078,-0.05309381,-0.08783693,5.648588,0.70005035,-0.06385949,0.055218276,0.20232786,-0.44074443,-0.68329155,2.3565922,0.79069215
2008-10-06,2.0655327,0.6434172,-0.43977258,0.55389917,4.8069983,11.493312,0.6907504,-1.5113053,1.8303286,1.5620316,1.5973059,0.22922908,3.2455335,1.3638709,1.3385042,6.058535,-4.556833,1.7212611,0.83348316,1.3818309,-1.2852736,-2.0655744,0.23863307,1.5733386,4.276121,5.7699842,0.22089313,-3.4390068,7.652265,0.8904998,0.8988836,1.0282618,2.0739357,0.4329824,-2.03755,1.6687739,6.0292296
2008-10-07,0.30838597,-0.1296664,0.83683413,0.4083227,-8.876608,-0.5028888,-0.19967256,1.0374115,2.354684,3.814499,-0.6610786,1.7056793,1.7608083,-0.26176882,4.97952,-0.49620792,-4.490047,0.88205653,-0.14940132,1.3456703,0.70586395,-1.4528207,0.2895927,-0.08807269,-1.0338515,-4.036255,-0.13078864,1.2909695,-9.706637,1.1037289,-0.07403532,-0.15418497,-0.2274292,0.024049537,0.6889171,-0.5716702,-2.313637
2008-10-08,1.4042169,-0.36643058,-0.65874314,-0.07487708,-1.7961518,2.8143454,0.8121597,2.829663,1.5795355,0.8906913,-0.2530866,-0.16318545,0.17888704,0.12442235,-0.9549823,0.7600184,-0.89154315,1.7649527,-0.4743663,1.7036769,2.0970733,1.3275087,-1.4142164,0.3644219,-0.062159706,0.6964442,-1.155502,-2.7564878,-3.8488402,0.079830915,0.34451932,-0.005698807,-0.35634583,0.5564084,5.219299,-0.40229324,-1.1039976
2008-10-09,-1.593297,-0.6030432,-0.6884701,-0.29037496,0.8812304,-2.7734413,-0.20114578,-2.335158,-0.27136627,-2.0267525,-0.7083794,1.858488,-0.6062493,-0.67240566,-0.49094626,-2.1589005,-2.6357162,2.1095974,0.2405191,-0.5254677,0.63312745,-1.3474531,0.8530277,0.40195084,-1.3540252,-0.66450495,-1.413521,0.51959234,1.9080648,-0.34758273,0.49879766,0.379075,-0.8793834,0.45947835,-2.2787588,-0.8302624,-1.9143157
2008-10-10,-1.9758137,-1.1568807,-3.976446,-2.4596958,-2.0672061,-3.3888652,-1.8131026,2.8879063,-0.31385592,-2.5483766,-3.2086666,-6.4300756,-0.4487957,-3.0463288,-3.6614687,-4.028532,-4.577148,-2.6868563,-0.9869518,-0.21862298,1.4623462,-4.0207033,-3.0218294,-1.8534493,-4.206991,-2.636346,-2.2910807,0.16271363,1.3501989,-1.9939764,-0.48315445,-2.27433,-4.397986,-2.9672966,-2.030718,-0.5962424,-3.4324198
2008-10-13,-2.860313,-1.0728765,-2.9448617,-0.5151426,4.3001795,-0.4549098,-1.7766571,-3.2583873,0.49768177,0.9212097,-1.2751857,-4.0787306,-3.3215446,-1.5851439,1.8412342,-1.677629,-2.0817823,-1.7001753,-1.4166225,-1.0380528,-3.7369025,-3.0985093,-0.93931454,-2.0056615,-0.5002115,-0.37847975,-2.336213,4.8991833,4.558192,-1.7806965,-0.5676395,-2.5350556,-2.297116,-1.5792859,-3.7581782,-1.5695639,-2.4571507
2008-10-14,-0.8748944,-0.11687546,0.06736819,0.079787165,-2.8215153,1.2539504,-0.51972693,-0.23806484,0.10921641,2.2260215,-0.6254758,-3.8783932,-1.5704786,-0.5416572,1.2951168,-0.432919,0.33887824,0.34855506,0.81203204,1.3592048,0.6635117,-1.006351,0.4991355,1.3641417,-1.4859598,0.1848172,0.31745467,0.17350116,-6.869214,0.6476418,-0.3001857,-0.38794208,-1.6911488,0.55995715,1.0231835,0.119018495,4.9856567
2008-10-15,-0.21492812,-0.65048724,0.8869049,0.6691851,0.047366053,-3.300681,-1.1020983,3.392954,0.28991327,2.3381267,-0.18148288,0.3129367,-0.05911329,0.58185226,1.4030094,1.2578489,-2.628215,0.39959192,0.49288884,0.35238233,-1.5602559,-1.4845247,0.40430725,0.026711171,1.1552823,-0.45625758,-0.41794002,2.727626,-1.2855637,-0.012782598,0.78017235,1.2737393,0.85104764,0.26505408,-1.2996678,-1.5557939,-2.6553361
2008-10-16,-1.6937629,-0.49977368,-2.6647012,-2.0477982,-3.6628892,0.18461074,-1.5481673,-3.9394553,-0.1717271,3.5652573,-1.5382795,-5.5743537,-1.7717425,4.7606745,0.024808345,-0.4005229,-4.530345,-2.7359176,-1.4644399,0.44688997,0.055417977,-3.2061577,0.84406966,1.1596338,-2.4805942,-2.9111862,-1.5591782,0.030615533,-2.8720345,-1.0761836,-0.002407136,-2.0059793,-1.9790956,-1.8576713,-4.283376,-3.3911545,-0.009964401
2008-10-17,0.32626924,-1.2541023,0.6046648,-0.59831643,0.91049683,-0.38455695,-0.07184306,0.9701362,1.5303223,-0.68275464,-0.4847161,0.23797545,0.38143772,-1.7312171,-1.8674871,-0.17481895,0.8577556,0.7922524,-0.47413892,-0.45196685,0.6921591,0.6802042,-0.3039533,-1.3034711,-0.24879944,-0.6100044,0.1898203,-1.0303435,0.6070926,0.08427009,0.54393965,0.18134056,0.5907257,-0.6385982,-0.038857616,-0.7845639,0.6595132
2008-10-20,3.1772144,-0.27873254,2.4226062,0.2933991,4.7327266,4.1750464,0.34566405,2.375448,-0.5291136,2.1143997,0.9319007,2.5983322,-0.12117399,0.35756457,1.0772315,0.79581976,4.242857,-0.39359072,0.6746205,-0.43170768,-2.0547185,2.108681,0.5305681,-0.55405587,1.2308004,1.890636,0.58316225,1.3477353,5.747533,-0.37666318,0.26342392,0.61307925,1.6012275,0.5407173,0.8425747,1.4849566,1.4298626
2008-10-21,-0.17965385,0.5705571,1.5636921,0.8836224,-1.8033199,1.6633085,1.1210444,-0.6289996,-0.64381415,-1.1272314,0.65382373,7.3012786,1.4664931,-0.59398526,-1.5254681,-0.15719877,3.1210938,-0.20918202,1.4370142,0.13222875,0.2132241,0.8408025,0.38889372,0.048224516,1.6121925,0.77594995,0.77084816,-0.7375937,-2.5111818,0.72426295,0.4452216,0.4274162,-0.013461557,0.3329461,0.7714533,1.9993026,-0.37804937
2008-10-22,1.2107614,1.1285082,2.0145514,1.8191204,3.4591055,-1.1863885,1.6926404,3.4450192,-4.062484,-0.47749367,1.6499144,4.008966,0.5616331,6.7920713,0.07802274,1.2028899,0.4016657,0.67981696,2.7234943,-0.27709544,-2.0540895,1.6816624,1.2585266,0.5315151,3.768301,2.1397398,1.3189648,1.1388409,1.3210864,0.4842189,-0.55431795,1.7227268,1.5261489,1.7282808,-0.87467533,1.6010432,1.0353534
2008-10-23,1.401204,2.8309104,2.8465507,2.2194052,4.848598,2.1217659,1.8589153,3.0867648,-0.7511439,4.571772,1.548736,-0.8519464,2.3476145,-2.2921243,3.8877985,1.35075,4.345075,2.1465032,2.1005528,0.38547114,-2.9525652,3.502086,0.5317941,0.7245308,-0.415318,1.4755039,0.54225826,-2.268367,4.760597,1.2384977,1.1260228,1.80129,3.3853989,1.3535744,1.3892009,2.3893206,1.9767787
2008-10-24,-2.1623306,1.0684651,0.3459513,-1.4424297,-2.276166,-0.49640465,1.0802925,2.035158,3.1589966,-2.3482065,0.33752725,-3.7640283,0.13685796,-0.2127946,-1.9682542,1.8623544,-0.77185297,0.055577867,0.4110244,0.6481909,0.58325356,0.02440872,0.93493783,-1.9678942,-0.21759976,0.45358014,0.94881994,-3.3142748,-0.57347924,-0.22588383,2.0464604,0.80458087,0.6737282,0.25039414,-0.15827961,1.2753564,0.28256965
2008-10-27,-1.3785274,-1.3180889,-1.1804844,-3.0307143,-1.2389404,-2.3296227,0.5632911,-3.4691043,2.8300486,-1.8705814,-1.5039419,-2.8764763,-0.8078499,-3.0448408,-3.3617465,-0.68610394,-3.431022,-1.8643057,-0.5108944,2.0297322,-2.2007585,-1.4269646,-0.844774,-0.2827285,-2.5442379,-1.340803,-2.0047407,-0.7026514,-0.6947369,-1.5381935,-0.17928176,-0.69401824,-1.9910766,-2.8738313,0.6551583,-0.75038856,-1.5609907
2008-10-28,-3.8035107,0.08186439,0.24560033,-2.5926394,3.7793293,-0.54519796,-0.49517614,-3.2416878,-1.2141906,-1.7646399,0.397674,0.043241497,-1.2389299,-1.0043586,-1.3929313,-0.12225046,0.31772906,-1.1253364,-1.108093,-1.2159066,-0.3134536,-0.27311003,-3.0574677,-3.6588366,-0.4575048,0.09591869,-0.47965226,3.131503,3.8194468,-0.05333658,0.034578707,-1.3928702,-1.7717888,0.018195556,0.8656676,-0.5871527,-0.24825045
2008-10-29,-3.110796,-0.99339503,-2.017584,-3.8119998,-1.1097506,-3.0187726,-0.25899166,3.6711133,0.38511276,1.3066993,-1.2349496,-4.2837343,0.4106734,0.8399836,-1.547961,-0.6402367,-0.51915026,-2.1923077,-0.18414977,0.80444986,0.7378406,-1.5366031,-2.2970161,0.1974909,-2.6392128,-0.6734762,0.9731508,0.2787419,-4.024233,0.6613007,0.9524802,-0.20813625,-0.4458206,-0.17046295,-1.177195,-0.39181557,1.1217737
2008-10-30,-3.652741,-1.7366574,-3.4955313,-2.0937788,-2.0992832,-2.2555451,-1.4867702,3.786365,-1.1627337,-1.2885958,-1.426484,-1.4871194,-0.9461051,-1.5311631,-0.58131164,-2.3637462,1.8117858,-1.7566394,-0.9865988,-0.6194427,0.96437997,0.31628564,-1.3735001,-1.64941,-1.9200208,-1.5321708,-0.96980894,0.33463553,-0.6793135,-1.426137,-0.6400543,-2.726384,-2.4965718,-1.5716456,0.65336,-0.42290908,-2.4695206
2008-10-31,0.44934422,-2.3901198,2.5975623,-0.55344427,-3.6980958,-0.6172389,-0.0068980195,4.0403004,-0.5610727,0.48169404,0.60176146,2.1531584,0.8232414,1.729102,1.7344424,0.9074372,1.0470563,-0.32192037,1.18298,1.7031053,-0.64848167,-0.6988245,-0.8885525,0.46893612,-0.44260687,-0.7146716,-0.028911188,-0.08714838,-0.5558236,0.08634172,0.3949124,0.41420817,-0.8339681,0.47180724,-0.26407203,0.76888466,1.4372095
2008-11-03,-1.4866961,-2.1784923,0.6039648,-1.6470915,-4.618406,-0.1433564,-0.55265945,-8.309223,1.5139154,-0.14097533,-1.3976749,1.106714,0.8896882,-0.7695482,-4.3701873,2.1003566,0.8024207,-1.2684307,0.033627238,-0.08068057,-0.54412186,-0.931165,-0.28011975,-0.06861074,-1.683109,-3.6619892,-0.24924171,1.6983746,-6.5930705,-1.5991646,0.79336464,-0.12286546,-1.8677915,-0.15497486,0.50300777,-1.1678807,1.0448947
2008-11-04,-1.1473275,-0.06857816,-1.8082339,-0.7020543,-1.7730807,4.387764,-0.41918957,-2.2874053,-3.579277,-4.0291047,-0.9306858,-2.9043412,0.34103715,-1.2421254,-2.5299845,-0.83735704,-4.4318476,-0.5065887,-1.605955,-0.10471948,1.2454981,-2.0216835,-1.4235804,0.83041185,-0.26932862,-1.410191,-0.83308023,0.9401127,-3.9885483,-0.5464298,-2.0642843,-0.9851307,-1.4860302,-0.21110949,-1.3454568,-1.231173,-0.3147376
2008-11-05,0.55249864,0.12441658,-0.39743382,0.625655,0.30903086,-1.6156979,-0.49376675,0.1619006,0.8644603,0.29873303,-0.056435466,0.041403882,-1.1311098,0.49811772,0.06980676,-1.036432,0.9940461,-0.67760026,-0.22411652,-0.86410904,-0.20526144,-0.31362537,-0.27015802,-1.4885576,-0.5919237,-0.6658986,0.26456368,1.6372974,-0.7363872,-1.1988622,-0.31053996,0.0403276,0.71418136,-0.34011725,1.2672702,3.205806,-0.17562576
2008-11-06,-0.116995126,-0.22638355,2.4131877,0.19149052,4.693388,-2.647808,0.70296854,-2.409524,2.7063446,-0.18382674,0.35850206,1.4353918,-0.5844298,1.2054341,0.40961087,2.4559608,-1.3358861,2.977163,0.3554408,1.4022533,-1.0020611,-1.5919431,1.9515009,-2.0201435,0.62131745,0.868348,0.6541612,-1.0199821,4.03166,0.5455394,1.5756977,0.99425805,-0.67531973,1.24932,0.41691205,2.4051986,-0.40995347
2008-11-07,-0.43721643,-0.6471317,0.09144324,0.1351581,-1.4852715,-1.4875524,-0.72567296,0.068084955,-1.0049434,0.12492258,-0.97995836,0.86056995,0.06914236,0.6224408,-1.2705826,-0.6683022,-1.1169657,-0.5945933,-0.6314907,-0.2904422,0.24215895,-0.44696087,0.7820999,-1.4426253,0.62508804,-0.361317,0.75623846,1.472214,0.7847918,-1.131164,-2.954753,-0.311586,0.29969662,-0.6496436,-0.24440159,-0.06751677,-0.6795877
2008-11-10,1.4916624,-0.1214658,-0.45418525,-1.0058912,-0.46431434,0.35027477,-2.8089886,0.9622401,2.1642008,-0.5281491,-0.2575266,-1.8406096,-0.23615511,0.19129498,1.1130656,-1.4414954,1.9339777,0.09356595,0.3803599,-2.4241295,0.90688854,0.09390732,0.39520538,-1.3024863,-0.16432549,-0.5683464,-0.093519524,0.25900748,-0.65752625,-1.0832841,0.7508239,0.2626874,-0.16268066,0.12875688,0.63877,1.0769595,-1.2766068
2008-11-11,4.2235036,0.2557881,1.3053638,2.0394878,-2.5368478,1.4306638,-0.40237856,3.6861103,1.6510754,2.5036502,-0.03687872,-1.4963858,0.24833639,0.16793671,1.2535613,-0.27256653,1.4891174,0.3618956,1.1259718,0.7735746,-0.647379,1.2729155,0.08274806,1.0243078,-0.5816473,-0.9754041,0.5702209,-0.7054788,-1.4922093,1.724266,-0.54918855,1.9814134,0.68176615,0.66896766,2.016651,4.3629436,0.3536591
2008-11-12,2.5362618,-0.03984487,1.8437747,2.129246,2.1743276,0.69399965,-0.1329746,4.5806327,1.8034178,1.4033462,-0.31719056,3.5559795,3.5962782,1.9249455,1.1928778,0.37928623,-0.6240123,0.8165396,0.37073195,-0.21442996,-0.6734178,1.3792771,2.1003294,1.0892761,3.3858092,0.7346293,-0.14584194,0.46964857,2.992074,0.4068755,0.4556454,0.3053225,1.9282439,0.6404829,0.82271725,3.53888,0.31845683
2008-11-13,1.1834086,0.4102152,0.68575466,0.5936293,-1.8502827,1.3868456,-0.09640511,-1.8321619,3.7027152,0.09607316,0.8661353,-1.9462526,-1.1373774,5.054364,0.47280678,-0.18425082,2.9430003,0.13934791,1.6757578,-0.26497692,-0.051187847,2.6871686,1.5728681,0.43700808,-0.037340187,1.376273,-0.04306846,-0.5274135,-1.7174251,0.95545745,1.3925666,1.4461775,2.1230733,0.8744218,0.86998385,-0.9337485,-0.28766322
2008-11-14,3.29325,0.42576793,2.139967,1.5203019,1.536061,3.2361498,0.15413903,1.6475354,0.75358874,1.5768877,2.5719957,-0.4239944,-0.020427486,1.0424964,1.6204352,1.7631855,1.414871,-0.9472285,1.0735823,-0.87757677,-0.70839924,1.9918535,-0.985787,1.528222,0.7548402,0.2629961,1.7251971,-1.6540644,0.8586241,1.812315,1.1567601,1.9332356,1.0833536,2.521966,3.6642559,0.8829161,1.9499038
2008-11-17,1.5805941,0.19878618,5.432425,0.9247564,-2.107459,0.7187258,0.23225391,-0.055516236,1.1361578,-0.63664484,1.4003028,2.838545,0.16881806,3.1913264,0.13635279,2.5931647,-0.85795647,2.1511745,2.9850533,0.80458695,0.22845161,0.2741757,4.114986,1.5190446,2.1940134,1.9779018,2.77158,-0.7961742,-4.8972487,3.0172682,3.11471,4.284413,2.5147755,1.3343095,2.1063576,4.0416217,2.3361347
2008-11-18,-0.8677006,0.20974483,4.6475306,-1.9210789,-2.034035,-1.6599442,-0.88432455,-3.7125416,0.10401598,-1.2612683,-1.8111252,-2.140361,-1.9864239,-1.6918398,-2.808148,3.5363293,-2.3933287,3.4773242,0.97037584,1.4606812,0.027958836,-2.5902865,0.55286586,-0.8953348,-1.4366491,-2.5454345,-0.9671875,-0.9999812,0.36036837,-0.75521433,1.8840929,-1.392593,-2.7279603,-1.148821,-1.7459747,-0.8353609,-0.79605263
2008-11-19,1.0548607,-1.2504265,1.2813038,1.0073313,-1.3720406,1.5507834,-0.41662726,0.6955285,0.3701084,0.19773424,0.42753932,-0.38523266,1.9507742,-0.3739192,1.9248018,-0.8358802,-0.23050101,0.21478848,0.6059702,-1.6657807,2.408797,0.16267207,0.29392105,0.032730296,-0.35671604,-0.011179634,1.883447,-0.20062129,-1.7390412,1.6769683,-2.398266,0.21629037,0.20938785,0.4984098,0.50929743,0.10628572,-0.1692669
2008-11-20,0.12077272,-0.43286595,0.3670481,6.5271792,5.013862,-0.35993698,1.1988423,2.4103394,-2.109869,4.4842906,1.8745966,4.8540053,1.3675748,-0.14483118,5.29843,-0.949934,-1.4859871,1.7560978,1.5498219,0.91818833,0.40945464,1.6290017,2.0481641,2.5435734,4.787301,2.6136436,3.8059664,-0.2832716,-0.10243655,1.217318,-2.2346451,1.1645029,1.9015015,1.2929529,5.6785035,-1.0196759,4.0638323
2008-11-21,-0.57055026,-1.0894394,0.65541476,0.15733892,-0.7370911,-1.1928763,-1.3007895,-4.0305967,2.8141835,3.7433784,-1.276084,-3.8120203,-2.1910176,-2.1736631,2.4247768,-2.1109772,-2.0533648,-0.29693553,-0.5139306,1.4388055,-0.02138515,-0.09774076,-0.5579429,-2.0719779,-2.8766437,-1.8620994,-1.3461198,-1.0862292,0.4651097,-2.210293,2.1036806,-1.1812177,-0.2876558,-1.1291565,-2.5180056,2.5871239,-2.9461658
2008-11-24,-2.5884247,-0.8892465,2.1311722,-1.9690553,-3.1093967,2.1207469,0.20067063,13.363198,-2.202973,-2.9521456,2.1368163,-1.7815765,0.8292663,-1.0575135,-1.9899364,2.7521634,0.49246457,-1.7854565,-0.10037424,0.49831235,0.111926034,-0.10664831,-2.2849338,-0.8059672,-1.4516829,-0.008407561,-2.798459,-0.6193324,-0.11975492,-0.12145505,-1.3015538,0.04259885,-0.5143782,-0.52014947,1.5260776,-2.1003742,-0.45606714
2008-11-25,-1.3879614,-0.4189304,-1.1315727,0.5040261,2.3423407,-0.67367566,-0.9801611,-5.9169326,-0.44157812,0.6268617,0.3753103,1.44302,-1.239481,-0.41820014,-0.76579666,1.2165797,0.4494429,0.8477042,-0.4272663,-0.008290154,0.03328147,-0.1627993,-0.03010736,-0.595505,-0.035370983,-0.11533202,0.33438858,-0.18551387,3.4523723,1.2130382,-0.28044975,-0.3367232,-0.18597414,-0.5909068,1.0662948,-0.22566248,-0.16229528
2008-11-26,-0.22851937,0.98871315,-1.4255015,-0.71180445,-1.3104433,-2.426093,-0.5633999,-5.8638086,-0.2943475,1.5275885,-1.1587045,0.08796516,-0.4929179,0.6633544,0.5596461,-0.9130406,-1.6661437,-0.16429666,-0.049578324,0.6512696,0.8672447,-2.4049962,-0.15782884,-1.9337655,-0.53764385,-0.9965999,-0.3451024,-0.84397006,-1.5664898,-0.76647973,0.6680208,-0.33281156,0.3215867,1.8866673,-1.7331121,0.537222,-0.033339705
2008-11-27,1.7238077,-0.79489243,-0.6671153,-0.08847165,-0.11901592,-0.7371045,-0.17314963,-0.91193026,-1.717442,1.656463,1.5742786,-1.04347,-0.7151479,-1.1809701,0.59066254,-0.8605838,-0.50761265,-0.6308526,0.45901534,0.17070152,0.4489763,-1.0572113,-0.13923071,-0.37271687,-0.09416642,1.1498673,-0.35174426,-0.8678665,2.210643,-0.26377866,-1.0556315,0.3454851,-0.8753952,-0.83368975,-0.31241718,3.085308,0.2117394
2008-11-28,2.5233243,0.61418194,2.4324555,-0.5311758,-2.3179684,-0.17222519,1.2435576,11.940881,2.7348726,-0.31393456,3.0007224,4.347924,1.0711503,0.35547838,1.7760772,0.4591643,0.24446836,2.723282,3.1348803,2.0570598,0.8077811,-0.9184185,2.677224,-0.19273305,1.9421142,1.6100751,1.0446923,-2.414681,-0.19790114,1.5075302,0.041733615,2.9232545,0.2397683,0.40636605,-0.46909198,2.2310152,2.490454
2008-12-01,2.1060975,0.06921231,5.9727244,2.51086,1.2842106,2.4497569,2.7419791,6.805962,0.3419056,1.1508642,2.0694115,5.6246104,2.4704742,2.1791122,1.8680855,2.92641,0.9646338,3.5326316,3.545095,0.011461089,-0.56512487,2.35286,2.5451338,1.2297282,3.1666145,1.7066733,3.8513885,-0.1942173,-0.17481275,2.0157998,1.3850131,3.2228749,2.6916833,2.2375112,2.3917274,2.4530764,2.1162865
2008-12-02,0.7764215,0.27126214,1.56937,3.1780035,1.580805,2.2321687,2.0332305,-0.63425815,-0.8223881,0.21400246,1.3435495,2.4465697,2.0468469,4.5328393,1.3354157,1.3558248,0.8240383,4.7026157,2.4379368,0.68101156,-1.0963032,2.6656208,1.1665775,3.5243495,4.5846305,2.931286,3.1039226,-0.47236603,1.4952389,3.1069627,1.3230228,1.7222035,2.0926282,1.4836686,-0.13270901,0.25502464,3.2938843
2008-12-03,1.5686415,0.8324769,-1.7869111,-0.8826692,-0.45604825,0.024964316,0.8675079,0.40563226,1.6918552,-0.58937,-0.5164621,-3.4907017,0.017993458,0.97166276,-1.3829106,-0.9270211,3.634558,-2.569828,-1.7168249,-1.5587258,-0.38788763,2.340782,-0.55295473,0.6958502,-0.49257627,-0.39553592,0.2600876,0.70784235,-2.2331822,-0.15445176,1.9798967,0.12654628,0.13391607,1.5205638,0.49760818,-1.368006,-0.77877
